userId	User Name	Clan Id	Chat messages	Time (PT)	Time (UTC)
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'توكل على ودور لك شغل	2014-07-20 20:08:32	2014-07-21 03:08:32
31_6a000e35-bd10-11e3-a92c-12313b09a242	المملكة	31_657	'تسلمون	2014-07-20 20:49:32	2014-07-21 03:49:32
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'مسويه لقيمات 	2014-07-21 09:30:42	2014-07-21 16:30:42
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'هههههههه	2014-07-21 15:29:24	2014-07-21 22:29:24
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'انا بقولكم شي الهمله والمحرق مافي احد غيركم يبي شيخ 	2014-07-20 20:08:36	2014-07-21 03:08:36
31_4691c489-f26f-11e3-b281-22000ad2b690	الخبز	31_657	'الاولى لفل ١٢٨ والثانيه لفل ١٢٤ والثالثه لفل ٩٤	2014-07-20 20:49:57	2014-07-21 03:49:57
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'اي زين والله 	2014-07-21 09:30:43	2014-07-21 16:30:43
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'انا للحين اكلمك باحترام واقولك تكلم باحترام	2014-07-21 15:29:33	2014-07-21 22:29:33
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'اكو الهمل قاعد يصيح لان يبي يكون شيخ	2014-07-20 20:08:40	2014-07-21 03:08:40
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'الله يسلمك	2014-07-20 20:49:57	2014-07-21 03:49:57
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'اموت ف اللقيمات عطيني شوي 	2014-07-21 09:30:54	2014-07-21 16:30:54
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'اجذب	2014-07-20 20:08:49	2014-07-21 03:08:49
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'مشاء الله	2014-07-20 20:50:08	2014-07-21 03:50:08
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'مسوويه حلااا؟؟؟	2014-07-21 09:31:01	2014-07-21 16:31:01
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'نسيت يوم رحت ستاتي قطر	2014-07-21 15:29:49	2014-07-21 22:29:49
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ياتنطمون ي نحذفكم	2014-07-20 20:08:57	2014-07-21 03:08:57
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'حاول تطور الجدار يالفتى هو اهم شي 	2014-07-20 20:50:16	2014-07-21 03:50:16
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'بسم الله ماغير قاعده ادلل ع القهوه 	2014-07-21 09:31:05	2014-07-21 16:31:05
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'ايه رحت وش دخلك ؟	2014-07-21 15:30:03	2014-07-21 22:30:03
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'شدراك	2014-07-20 20:09:00	2014-07-21 03:09:00
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'اخوي لفله 103	2014-07-20 20:50:24	2014-07-21 03:50:24
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'٣ انواع حلًى	2014-07-21 09:31:16	2014-07-21 16:31:16
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'وطلعت وانت السبب	2014-07-21 15:30:13	2014-07-21 22:30:13
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'اذا مهب عاجبكم القبايل الثانيه فاتحين ابوابهم 	2014-07-20 20:09:05	2014-07-21 03:09:05
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'ابشر	2014-07-20 20:50:32	2014-07-21 03:50:32
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'تدلل طال عمرك 	2014-07-21 09:31:28	2014-07-21 16:31:28
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'اخلاق اخلاق	2014-07-21 15:30:20	2014-07-21 22:30:20
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'لا بس	2014-07-20 20:09:20	2014-07-21 03:09:20
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'انا الفل عندي ٤٨٠ 	2014-07-20 20:50:40	2014-07-21 03:50:40
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'عطيني من كل نووع شووي 	2014-07-21 09:31:33	2014-07-21 16:31:33
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'هلا	2014-07-21 14:21:50	2014-07-21 21:21:50
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'جالس تسب ف القبيله	2014-07-21 15:30:26	2014-07-21 22:30:26
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'احد يبي شيخ	2014-07-20 20:09:22	2014-07-21 03:09:22
31_4691c489-f26f-11e3-b281-22000ad2b690	الخبز	31_657	'ههههههههه	2014-07-20 20:50:53	2014-07-21 03:50:53
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'مابي اكلف عليك 	2014-07-21 09:31:42	2014-07-21 16:31:42
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'الغاليه 	2014-07-21 14:22:17	2014-07-21 21:22:17
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'لا آسف لاتحذفن	2014-07-20 20:09:27	2014-07-21 03:09:27
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'لا فليته اقوا واحد لفله ٢١٠	2014-07-20 20:51:01	2014-07-21 03:51:01
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'كان ودي اعرف يعني ايش معناة سقطره؟	2014-07-21 09:31:47	2014-07-21 16:31:47
31_6a000e35-bd10-11e3-a92c-12313b09a242	المملكة	31_657	'هلا	2014-07-21 14:22:58	2014-07-21 21:22:58
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'صح الاخلاق اخلاق	2014-07-21 15:30:33	2014-07-21 22:30:33
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'انا حزين بس مابي باي	2014-07-20 20:09:32	2014-07-21 03:09:32
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'هههههههه	2014-07-20 20:51:03	2014-07-21 03:51:03
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'خاطري ع حلااا 	2014-07-21 09:31:53	2014-07-21 16:31:53
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'من سبيت	2014-07-21 15:30:35	2014-07-21 22:30:35
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'انا	2014-07-20 20:09:33	2014-07-21 03:09:33
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'لاتكذب بلله	2014-07-20 20:51:10	2014-07-21 03:51:10
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'انا بعلمك وشو يعني 	2014-07-21 09:32:00	2014-07-21 16:32:00
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'ع الاقل ما سبيت ولا غلطت ع احد	2014-07-21 15:30:46	2014-07-21 22:30:46
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'الموضوع عندك يالفتى 	2014-07-20 20:09:38	2014-07-21 03:09:38
31_4691c489-f26f-11e3-b281-22000ad2b690	الخبز	31_657	'اقوى واحد لفله ٢٥٠ 	2014-07-20 20:51:21	2014-07-21 03:51:21
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'لا اخ عزيز مابه كلافه ولا خلاف	2014-07-21 09:32:06	2014-07-21 16:32:06
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'الهمله تبي بعد	2014-07-20 20:09:56	2014-07-21 03:09:56
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'لا	2014-07-20 20:51:28	2014-07-21 03:51:28
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'ه	2014-07-21 06:16:13	2014-07-21 13:16:13
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'سم ،، طال عمرك 	2014-07-21 09:32:31	2014-07-21 16:32:31
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'نسيت بهالسرعه	2014-07-21 15:30:56	2014-07-21 22:30:56
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'لا 	2014-07-20 20:10:03	2014-07-21 03:10:03
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'٢١٠	2014-07-20 20:51:32	2014-07-21 03:51:32
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'هذه جزيره ف اليمن فيها اقوى المحاربين ف زمانها 	2014-07-21 09:32:41	2014-07-21 16:32:41
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'تعجبني فهمتها وهي طايره 	2014-07-20 20:10:04	2014-07-21 03:10:04
31_4691c489-f26f-11e3-b281-22000ad2b690	الخبز	31_657	'والله 	2014-07-20 20:51:34	2014-07-21 03:51:34
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'سم الله عدووك 	2014-07-21 09:32:47	2014-07-21 16:32:47
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'لا	2014-07-20 20:10:05	2014-07-21 03:10:05
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'طيب بي كلان	2014-07-20 20:51:39	2014-07-21 03:51:39
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'مع اني احب التاريخ بس ما قريت عنها 	2014-07-21 09:33:44	2014-07-21 16:33:44
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'تكلم عدل 	2014-07-21 15:31:18	2014-07-21 22:31:18
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'لا	2014-07-20 20:10:07	2014-07-21 03:10:07
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'اهااا اوك على بالي تتكلم عن الفل بترول كم 	2014-07-20 20:51:40	2014-07-21 03:51:40
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'فرسان رد	2014-07-21 14:59:20	2014-07-21 21:59:20
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'لا	2014-07-20 20:10:09	2014-07-21 03:10:09
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'مادري هههههه	2014-07-20 20:52:01	2014-07-21 03:52:01
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'بعد ساعه برجع الدوام وبقرا عنها ان شاء الاه	2014-07-21 09:34:07	2014-07-21 16:34:07
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'فرساااااااااااااغاااااااااااتتااراااااااان	2014-07-21 15:00:09	2014-07-21 22:00:09
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'خبرنا	2014-07-21 15:31:28	2014-07-21 22:31:28
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'ولسلمك 	2014-07-20 20:10:14	2014-07-21 03:10:14
31_4691c489-f26f-11e3-b281-22000ad2b690	الخبز	31_657	'في كلان اسمه ماكس دوانيتر بس اسم الكلان بالانجليزي	2014-07-20 20:52:03	2014-07-21 03:52:03
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'تممم للجنيع	2014-07-21 06:47:46	2014-07-21 13:47:46
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'الله	2014-07-21 09:34:15	2014-07-21 16:34:15
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'؟	2014-07-21 15:00:31	2014-07-21 22:00:31
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'لا	2014-07-20 20:10:16	2014-07-21 03:10:16
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'اوك	2014-07-20 20:52:21	2014-07-21 03:52:21
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'للجميع	2014-07-21 06:47:50	2014-07-21 13:47:50
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'عرضوا فلم عنها بس نسيت وشو اسمه 	2014-07-21 09:34:25	2014-07-21 16:34:25
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'خزعبلات 	2014-07-21 15:00:46	2014-07-21 22:00:46
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'ما فاضي لك ولسوالفك الي ما تخلص 	2014-07-21 15:31:43	2014-07-21 22:31:43
29_bd4939aa-b445-11e3-a92c-12313b09a242	بني مالك	31_657	'ههههههههه	2014-07-20 20:10:16	2014-07-21 03:10:16
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ههههههه	2014-07-20 20:52:29	2014-07-21 03:52:29
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'ان شاء الله 	2014-07-21 09:34:53	2014-07-21 16:34:53
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'؟؟	2014-07-21 15:00:49	2014-07-21 22:00:49
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'زين خلك ي ذيب	2014-07-20 20:10:18	2014-07-21 03:10:18
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'الخبز انت شنو سمون ولازسليس ولا فرنسي 	2014-07-20 20:52:34	2014-07-21 03:52:34
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'لو مسميها ع اسمي كان احسن 	2014-07-21 09:35:13	2014-07-21 16:35:13
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'انا كتبت تحت يالفتى ومحد رد علي 	2014-07-21 15:00:49	2014-07-21 22:00:49
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'خلاص يالفتى 	2014-07-20 20:10:25	2014-07-21 03:10:25
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ههههههههههههه	2014-07-20 20:52:46	2014-07-21 03:52:46
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'ههههههه	2014-07-21 09:35:17	2014-07-21 16:35:17
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'المري اكثف الدعاء؟	2014-07-21 15:00:59	2014-07-21 22:00:59
29_bd4939aa-b445-11e3-a92c-12313b09a242	بني مالك	31_657	'ولكم	2014-07-20 19:13:01	2014-07-21 02:13:01
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'تعجبني	2014-07-20 20:10:32	2014-07-21 03:10:32
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'لبناني	2014-07-20 20:52:53	2014-07-21 03:52:53
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'تبي عمالقه 	2014-07-21 09:36:22	2014-07-21 16:36:22
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'ههههه ابشري	2014-07-21 15:01:08	2014-07-21 22:01:08
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'الديوان يطور مستوى٩	2014-07-20 19:20:49	2014-07-21 02:20:49
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'علشان خاطره خله 	2014-07-20 20:10:33	2014-07-21 03:10:33
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'الخبز زيلنا خبز ابي من عندك	2014-07-20 20:52:55	2014-07-21 03:52:55
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'ماوحت 	2014-07-21 09:36:31	2014-07-21 16:36:31
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'عاد احنا بالعشر الاواخر 	2014-07-21 15:01:10	2014-07-21 22:01:10
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'طيب عليك بلماء البارد والفمتو تراه يريح الخاطر	2014-07-21 15:32:26	2014-07-21 22:32:26
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'شكراااا	2014-07-20 19:24:49	2014-07-21 02:24:49
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'خاطري 	2014-07-20 20:10:39	2014-07-21 03:10:39
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'ياخوفي خبز ايراني 	2014-07-20 20:53:17	2014-07-21 03:53:17
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'ههههه	2014-07-21 09:36:34	2014-07-21 16:36:34
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'والله توني بقول المري يعرفني اذا بدعي عاد اطلع من طوري 	2014-07-21 15:01:34	2014-07-21 22:01:34
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'وستات اوف قطر انا هناك متفق مع خالد للعلم 	2014-07-21 15:32:33	2014-07-21 22:32:33
31_c068fb80-c715-11e3-a92c-12313b09a242	الدراز القوية	31_657	'السلام	2014-07-20 19:24:52	2014-07-21 02:24:52
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'بخليه 	2014-07-20 20:10:43	2014-07-21 03:10:43
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'لذيذ خبزك	2014-07-20 20:53:22	2014-07-21 03:53:22
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'لحظه 	2014-07-21 09:36:36	2014-07-21 16:36:36
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'مو خزعبلات ذي انا معصبه اخلي يدي ع الكي بورد ماشيلها 	2014-07-21 15:02:09	2014-07-21 22:02:09
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'وعليكم السلام	2014-07-20 19:25:10	2014-07-21 02:25:10
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'تسلم يالذيب 	2014-07-20 20:10:54	2014-07-21 03:10:54
31_4691c489-f26f-11e3-b281-22000ad2b690	الخبز	31_657	'اطلب  عندي بوسهم توه مخبوز 	2014-07-20 20:53:27	2014-07-21 03:53:27
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'تقصد فلم وثاءقي 	2014-07-21 09:36:48	2014-07-21 16:36:48
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'طيب تطلعون وتختفون فجاه 	2014-07-21 15:03:00	2014-07-21 22:03:00
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'ترا انت هذا حدك 	2014-07-21 15:32:42	2014-07-21 22:32:42
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	' ليش طرديته	2014-07-20 20:10:57	2014-07-21 03:10:57
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'ايراني	2014-07-20 20:53:39	2014-07-21 03:53:39
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'عن ارخبيل ع شواطي اليمن ؟	2014-07-21 09:37:04	2014-07-21 16:37:04
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'الله كريم 	2014-07-21 15:03:08	2014-07-21 22:03:08
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'واضح	2014-07-21 15:32:47	2014-07-21 22:32:47
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'الدارز القوية 	2014-07-20 19:26:09	2014-07-21 02:26:09
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'تم دعس فارس ٤٠ خنجر	2014-07-20 20:11:07	2014-07-21 03:11:07
31_4691c489-f26f-11e3-b281-22000ad2b690	الخبز	31_657	'لا عربي 	2014-07-20 20:53:45	2014-07-21 03:53:45
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'اي 	2014-07-21 09:37:21	2014-07-21 16:37:21
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'يطلع فجاه ويختفي فجاه احزيش وش هو ؟	2014-07-21 15:03:26	2014-07-21 22:03:26
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'ورجعتك انت هنيه خالد وانا متفقين 	2014-07-21 15:33:10	2014-07-21 22:33:10
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'بني مالك تبي شيخ 	2014-07-20 20:11:10	2014-07-21 03:11:10
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'من ايراني	2014-07-20 20:53:45	2014-07-21 03:53:45
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'اعتقد هوو 	2014-07-21 09:37:27	2014-07-21 16:37:27
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'لغز ذي مثلا؟ 	2014-07-21 15:03:42	2014-07-21 22:03:42
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'وفارس ال مره يبقى 	2014-07-21 15:33:18	2014-07-21 22:33:18
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'بنسوي قبيلة دش ويانا	2014-07-20 19:26:30	2014-07-21 02:26:30
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'مسكين اقول مابعيدها	2014-07-20 20:11:12	2014-07-21 03:11:12
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'خالد فيه احد ايراني	2014-07-20 20:54:00	2014-07-21 03:54:00
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'سقطرى 	2014-07-21 09:37:31	2014-07-21 16:37:31
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'يب	2014-07-21 15:03:52	2014-07-21 22:03:52
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'يبقى مرحبا فيه	2014-07-21 15:33:32	2014-07-21 22:33:32
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'كفوووو يالذيب 	2014-07-20 20:11:22	2014-07-21 03:11:22
31_4691c489-f26f-11e3-b281-22000ad2b690	الخبز	31_657	'وعندي طير مشوي لفل ٤ 	2014-07-20 20:54:04	2014-07-21 03:54:04
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'بالياء المقصوره	2014-07-21 09:37:46	2014-07-21 16:37:46
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'الجواب المشرقي	2014-07-21 15:04:00	2014-07-21 22:04:00
